incidentType,state,county,incidentCount,FEMA$
Snow,Indiana,Clark,6,19698.020000000004
Snow,Indiana,Clay,4,4010.1875
Snow,Indiana,Clinton,19,8045.770526315791
Snow,Indiana,Crawford,4,7759.727500000001
Snow,Indiana,Daviess,3,9408.896666666666
Snow,Indiana,De Kalb,26,7337.21346153846
Snow,Indiana,Dearborn,7,22101.344285714287
Snow,Indiana,Decatur,3,14374.563333333334
Snow,Indiana,Delaware,30,16141.70133333333
Snow,Indiana,Dubois,6,15179.426666666666
Snow,Indiana,Elkhart,37,14863.19243243243
Snow,Indiana,Fayette,8,13119.34625
Snow,Indiana,Floyd,3,26294.536666666667
Snow,Indiana,Fountain,11,7185.6336363636365
Snow,Indiana,Franklin,2,11700.08
Snow,Indiana,Fulton,10,7540.3279999999995
Snow,Indiana,Gibson,7,6751.342857142857
Snow,Indiana,Grant,24,10065.922500000002
Snow,Indiana,Greene,3,9528.796666666667
Snow,Indiana,Hamilton,34,31758.335882352938
Snow,Indiana,Hancock,19,14295.884736842105
Snow,Indiana,Harrison,4,19891.055
Snow,Indiana,Hendricks,30,13366.992999999999
Snow,Indiana,Henry,18,10929.668333333335
Snow,Indiana,Howard,19,14979.885263157892
Snow,Indiana,Huntington,16,8802.079375
Snow,Indiana,Jackson,6,14124.943333333335
Snow,Indiana,Jasper,24,5786.022083333333
Snow,Indiana,Jay,17,5361.361764705882
Snow,Indiana,Jefferson,3,14823.616666666667
Snow,Indiana,Jennings,2,37333.274999999994
Snow,Indiana,Johnson,24,11449.051666666664
Snow,Indiana,Knox,3,14905.25
Snow,Indiana,Kosciusko,33,10201.03696969697
Snow,Indiana,La Porte,44,12655.592727272726
Snow,Indiana,Lagrange,17,6298.632941176471
Snow,Indiana,Lake,106,27412.76632075473
Snow,Indiana,Lawrence,9,11899.44888888889
Snow,Indiana,Madison,33,14222.226969696969
Snow,Indiana,Marion,63,47420.89984126984
Snow,Indiana,Marshall,25,8694.6896
Snow,Indiana,Martin,3,7124.503333333334
Snow,Indiana,Miami,21,7707.612857142857
Snow,Indiana,Monroe,4,59421.7075
Snow,Indiana,Montgomery,7,11672.405714285715
Snow,Indiana,Morgan,14,9515.557142857144
Snow,Indiana,Newton,22,4026.7209090909096
Snow,Indiana,Noble,26,7680.260769230768
Snow,Indiana,Ohio,2,11949.54
Snow,Indiana,Orange,4,12768.2275
Snow,Indiana,Owen,3,11747.853333333333
Snow,Indiana,Parke,9,10404.205555555554
Snow,Indiana,Perry,6,7416.391666666667
Snow,Indiana,Pike,2,3728.715
Snow,Indiana,Porter,50,12396.066599999998
Snow,Indiana,Posey,4,11544.4825
Snow,Indiana,Pulaski,10,7782.9580000000005
Snow,Indiana,Putnam,17,7672.568823529411
Snow,Indiana,Randolph,23,7442.669999999999
Snow,Indiana,Ripley,6,11105.053333333335
Snow,Indiana,Rush,11,7191.307272727273
Snow,Indiana,Scott,3,9229.976666666667
Snow,Indiana,Shelby,10,9993.034
Snow,Indiana,Spencer,2,6749.355
Snow,Indiana,St. Joseph,48,19409.998541666664
Snow,Indiana,Starke,13,6026.150000000001
Snow,Indiana,Steuben,24,7069.196666666666
Snow,Indiana,Sullivan,6,3920.4583333333335
Snow,Indiana,Switzerland,2,17511.805
Snow,Indiana,Tippecanoe,14,19418.315714285713
Snow,Indiana,Tipton,9,8090.507777777777
Snow,Indiana,Union,3,8956.96
Snow,Indiana,Vanderburgh,7,19756.144285714287
Snow,Indiana,Vermillion,6,9284.103333333333
Snow,Indiana,Vigo,7,27105.0
Snow,Indiana,Wabash,26,4710.41576923077
Snow,Indiana,Warren,8,6891.44625
Snow,Indiana,Warrick,5,12095.158
Snow,Indiana,Washington,3,42021.37666666667
Snow,Indiana,Wayne,29,9798.92275862069
Snow,Indiana,Wells,20,5023.6075
Snow,Indiana,White,31,5030.583548387097
Snow,Indiana,Whitley,11,7507.948181818181
Snow,Iowa,Adair,4,19279.1825
Snow,Iowa,Audubon,3,18397.213333333333
Snow,Iowa,Buena Vista,10,8224.765000000001
Snow,Iowa,Carroll,10,9805.228000000001
Snow,Iowa,Cass,10,8488.515
Snow,Iowa,Cherokee,9,7119.6
Snow,Iowa,Clay,2,34894.415
Snow,Iowa,Crawford,10,10682.532000000001
Snow,Iowa,Dickinson,7,8548.162857142857
Snow,Iowa,Emmet,4,10954.99
Snow,Iowa,Greene,5,10229.934000000001
Snow,Iowa,Guthrie,6,10393.77
Snow,Iowa,Hancock,4,11327.2275
Snow,Iowa,Harrison,7,9328.225714285714
Snow,Iowa,Humboldt,5,8833.598
Snow,Iowa,Ida,4,9644.275
Snow,Iowa,Kossuth,11,6899.620909090908
Snow,Iowa,Monona,6,9073.6
Snow,Iowa,O'Brien,7,8976.781428571428
Snow,Iowa,Osceola,7,5979.654285714286
Snow,Iowa,Palo Alto,7,7142.205714285714
Snow,Iowa,Plymouth,6,15825.231666666667
Snow,Iowa,Pocahontas,4,13075.34
Snow,Iowa,Pottawattamie,6,29356.686666666665
Snow,Iowa,Sac,7,7366.381428571428
Snow,Iowa,Shelby,9,7861.421111111111
Snow,Iowa,Webster,9,17445.49666666667
Snow,Iowa,Winnebago,3,5717.176666666666
Snow,Iowa,Woodbury,11,19904.828181818182
Snow,Iowa,Wright,7,8220.752857142857
Snow,Kansas,Barber,4,6675.9825
Snow,Kansas,Barton,9,9650.464444444442
Snow,Kansas,Cherokee,3,61887.68
Snow,Kansas,Cheyenne,3,6069.546666666666
Snow,Kansas,Crawford,2,11801.095
Snow,Kansas,Decatur,2,61158.19500000001
Snow,Kansas,Dickinson,4,10443.09
Snow,Kansas,Ellis,6,17823.365
Snow,Kansas,Finney,4,148306.92
Snow,Kansas,Franklin,4,21369.2775
Snow,Kansas,Gove,2,8222.970000000001
Snow,Kansas,Grant,4,41860.149999999994
Snow,Kansas,Greeley,1,32782.16
Snow,Kansas,Hamilton,2,34426.07
Snow,Kansas,Harper,4,4680.59
Snow,Kansas,Harvey,22,3490.916818181818
Snow,Kansas,Haskell,2,9901.22
Snow,Kansas,Hodgeman,3,9272.066666666668
Snow,Kansas,Kearny,2,34795.92
Snow,Kansas,Kingman,25,1987.1412
Snow,Kansas,Lane,2,12227.94
Snow,Kansas,Logan,4,12139.8775
Snow,Kansas,Marion,6,6776.935
Snow,Kansas,McPherson,23,2214.85
Snow,Kansas,Morton,3,44563.130000000005
Snow,Kansas,Neosho,1,50467.73
Snow,Kansas,Ness,4,7537.07
Snow,Kansas,Osage,20,4231.3225
Snow,Kansas,Osborne,4,5562.5975
Snow,Kansas,Pawnee,11,4194.980909090909
Snow,Kansas,Phillips,2,14349.545
Snow,Kansas,Pratt,2,23492.475
Snow,Kansas,Rawlins,2,7266.98
Snow,Kansas,Rice,7,4763.187142857142
Snow,Kansas,Rooks,5,4548.444
Snow,Kansas,Rush,4,6036.36
Snow,Kansas,Russell,2,3389.79
Snow,Kansas,Scott,2,26578.949999999997
Snow,Kansas,Seward,1,72378.1
Snow,Kansas,Sheridan,2,8511.615
Snow,Kansas,Smith,3,7089.240000000001
Snow,Kansas,Stafford,14,2755.3292857142865
Snow,Kansas,Stanton,2,38579.265
Snow,Kansas,Stevens,2,55406.015
Snow,Kansas,Thomas,2,4544.585
Snow,Kansas,Wichita,3,9512.806666666665
Snow,Kentucky,Adair,1,17577.37
Snow,Kentucky,Anderson,2,9327.75
Snow,Kentucky,Ballard,2,12666.425
Snow,Kentucky,Boyd,2,72340.51999999999
Snow,Kentucky,Boyle,5,22943.871999999996
Snow,Kentucky,Bracken,1,9762.67
Snow,Kentucky,Breckinridge,4,5084.2925
Snow,Kentucky,Butler,2,11523.43
Snow,Kentucky,Caldwell,5,21838.140000000003
Snow,Kentucky,Carlisle,1,12467.13
Snow,Kentucky,Clark,4,25670.975
Snow,Kentucky,Crittenden,2,10016.970000000001
Snow,Kentucky,Edmonson,1,19851.58
Snow,Kentucky,Elliott,1,0.0
Snow,Kentucky,Estill,5,10292.556
Snow,Kentucky,Floyd,5,17740.044
Snow,Kentucky,Franklin,4,54098.31
Snow,Kentucky,Grayson,1,1050.0
Snow,Kentucky,Hancock,3,15338.903333333334
Snow,Kentucky,Harlan,8,15023.12625
Snow,Kentucky,Harrison,1,13416.75
Snow,Kentucky,Hopkins,6,9446.396666666666
Snow,Kentucky,Jackson,1,18468.91
Snow,Kentucky,Jessamine,3,26726.27666666667
Snow,Kentucky,Knott,3,17651.38666666667
Snow,Kentucky,Knox,2,11324.529999999999
Snow,Kentucky,Larue,1,5877.15
Snow,Kentucky,Lawrence,1,8765.85
Snow,Kentucky,Lee,2,17848.215
Snow,Kentucky,Letcher,6,31588.535
Snow,Kentucky,Lewis,2,14551.945
Snow,Kentucky,Lincoln,3,14661.88
Snow,Kentucky,Livingston,2,8925.375
Snow,Kentucky,Lyon,5,10890.414
Snow,Kentucky,Magoffin,1,44732.18
Snow,Kentucky,Marshall,3,19929.903333333332
Snow,Kentucky,McCracken,4,17988.3275
Snow,Kentucky,McLean,2,13771.61
Snow,Kentucky,Menifee,1,16021.07
Snow,Kentucky,Metcalfe,1,2344.8
Snow,Kentucky,Morgan,2,61273.78
Snow,Kentucky,Muhlenberg,3,10681.166666666666
Snow,Kentucky,Nelson,1,269726.19
Snow,Kentucky,Pendleton,5,17279.428000000004
Snow,Kentucky,Perry,2,141938.45
Snow,Kentucky,Pike,5,48931.614
Snow,Kentucky,Powell,1,246791.04
Snow,Kentucky,Rockcastle,3,35064.323333333334
Snow,Kentucky,Shelby,3,11067.636666666667
Snow,Kentucky,Simpson,2,9004.96
Snow,Kentucky,Taylor,2,20154.405
Snow,Kentucky,Todd,5,4255.096
Snow,Kentucky,Trigg,2,10542.96
Snow,Kentucky,Union,7,10463.467142857142
Snow,Kentucky,Washington,2,14494.755
Snow,Kentucky,Wayne,1,155509.76
Snow,Kentucky,Webster,2,12040.32
Snow,Kentucky,Wolfe,2,31273.235
Snow,Kentucky,Woodford,3,16729.45
Snow,Louisiana,Claiborne,1,8436.12
Snow,Louisiana,Lincoln,2,189503.225
Snow,Louisiana,Ouachita,3,226860.08
Snow,Louisiana,Richland,5,11846.858
Snow,Louisiana,Union,2,6892.35
Snow,Louisiana,W. Carroll,2,10721.84
Snow,Louisiana,Webster,2,88900.02
Snow,Maine,Androscoggin,110,14859.972
Snow,Maine,Aroostook,231,7468.691168831171
Snow,Maine,Cumberland,206,24375.451747572817
Snow,Maine,Franklin,79,6935.007341772151
Snow,Maine,Hancock,43,7069.49953488372
Snow,Maine,Kennebec,40,10366.776249999999
Snow,Maine,Knox,14,9031.309285714286
Snow,Maine,Lincoln,9,5315.227777777778
Snow,Maine,Oxford,162,7262.513456790126
Snow,Maine,Penobscot,107,10872.583738317757
Snow,Maine,Piscataquis,30,5075.807333333333
Snow,Maine,Sagadahoc,11,11027.116363636364
Snow,Maine,Somerset,85,6870.650588235293
Snow,Maine,Washington,28,5045.010000000001
Snow,Maine,York,154,18693.69324675323
Snow,Maryland,Allegany,27,25455.52666666667
Snow,Maryland,Anne Arundel,54,114697.42
Snow,Maryland,Baltimore,101,115159.99198019803
Snow,Maryland,Baltimore (city),119,156245.22605042017
Snow,Maryland,Calvert,17,67555.17470588234
Snow,Maryland,Caroline,29,14733.289655172413
Snow,Maryland,Carroll,49,48559.64142857144
Snow,Maryland,Cecil,33,31196.994242424244
Snow,Maryland,Charles,35,91696.59514285713
Snow,Maryland,Dorchester,11,17748.171818181818
Snow,Maryland,Frederick,43,62625.03953488373
Snow,Maryland,Garrett,19,26764.361578947366
Snow,Maryland,Harford,60,62600.979000000014
Snow,Maryland,Howard,50,70869.69559999999
Snow,Maryland,Kent,29,16002.700000000004
Snow,Maryland,Montgomery,131,201260.37923664125
Snow,Maryland,Prince George's,65,115195.1329230769
Snow,Maryland,Queen Anne's,36,23503.979166666668
Snow,Maryland,St. Mary's,12,40561.855
Snow,Maryland,Talbot,22,17832.312272727275
Snow,Maryland,Washington,44,29629.534090909092
Snow,Maryland,Wicomico,16,29495.591250000005
Snow,Maryland,Worcester,1,174079.95
Snow,Massachusetts,Barnstable,97,32141.139896907214
Snow,Massachusetts,Berkshire,195,11925.647230769226
Snow,Massachusetts,Bristol,142,31841.47084507043
Snow,Massachusetts,Dukes,16,12253.929375
Snow,Massachusetts,Essex,350,57757.42442857142
Snow,Massachusetts,Franklin,119,7955.400420168068
Snow,Massachusetts,Hampden,181,26349.48077348068
Snow,Massachusetts,Hampshire,154,14901.042532467538
Snow,Massachusetts,Middlesex,623,66843.51067415733
Snow,Massachusetts,Nantucket,4,38476.065
Snow,Massachusetts,Norfolk,314,59160.69105095543
Snow,Massachusetts,Plymouth,146,45738.43438356164
Snow,Massachusetts,Suffolk,184,91515.52967391304
Snow,Massachusetts,Worcester,411,29783.549489051096
Snow,Michigan,Alcona,1,6401.92
Snow,Michigan,Allegan,44,5162.608636363636
Snow,Michigan,Arenac,6,2500.726666666667
Snow,Michigan,Barry,21,6623.490476190477
Snow,Michigan,Bay,18,6315.75
Snow,Michigan,Berrien,68,5707.762647058824
Snow,Michigan,Branch,10,6281.625
Snow,Michigan,Calhoun,30,5740.08
Snow,Michigan,Cass,24,5432.857916666667
Snow,Michigan,Clare,5,3117.15
Snow,Michigan,Clinton,21,4266.736666666667
Snow,Michigan,Crawford,2,7290.8
Snow,Michigan,Eaton,24,4907.43875
Snow,Michigan,Genesee,83,6064.902168674699
Snow,Michigan,Gladwin,1,5189.25
Snow,Michigan,Gratiot,17,2425.2641176470593
Snow,Michigan,Hillsdale,11,4882.194545454546
Snow,Michigan,Huron,27,2153.0974074074074
Snow,Michigan,Ingham,30,12673.928666666667
Snow,Michigan,Ionia,29,3788.7051724137937
Snow,Michigan,Iosco,4,5714.4375
Snow,Michigan,Isabella,13,4154.076923076923
Snow,Michigan,Jackson,28,9193.698571428571
Snow,Michigan,Kalamazoo,52,8101.0401923076915
Snow,Michigan,Kent,97,9149.619278350514
Snow,Michigan,Lapeer,20,5979.736999999999
Snow,Michigan,Lenawee,20,4955.4349999999995
Snow,Michigan,Livingston,18,9367.168333333333
Snow,Michigan,Macomb,88,16409.643977272717
Snow,Michigan,Marquette,12,7624.6875
Snow,Michigan,Mecosta,18,3985.5138888888887
Snow,Michigan,Midland,9,7550.236666666668
Snow,Michigan,Monroe,25,7402.230799999999
Snow,Michigan,Montcalm,13,2992.2361538461537
Snow,Michigan,Montmorency,1,14862.75
Snow,Michigan,Muskegon,49,5851.54775510204
Snow,Michigan,Newaygo,6,5675.536666666667
Snow,Michigan,Oakland,132,17424.782121212116
Snow,Michigan,Oceana,4,4954.4925
Snow,Michigan,Ogemaw,1,13127.25
Snow,Michigan,Osceola,11,2868.331818181818
Snow,Michigan,Oscoda,1,8574.39
Snow,Michigan,Otsego,4,5638.5475
Snow,Michigan,Ottawa,56,6991.5175
Snow,Michigan,Saginaw,36,5685.639722222223
Snow,Michigan,Sanilac,21,4018.035714285714
Snow,Michigan,Shiawassee,17,4233.533529411765
Snow,Michigan,St. Clair,49,5194.064897959184
Snow,Michigan,St. Joseph,39,4646.123076923077
Snow,Michigan,Tuscola,30,2756.1266666666666
Snow,Michigan,Van Buren,45,4155.1648888888885
Snow,Michigan,Washtenaw,64,14313.791718749997
Snow,Michigan,Wayne,57,41748.837894736855
Snow,Nebraska,Cheyenne,1,10097.27
Snow,Nebraska,Custer,1,62703.65
Snow,Nevada,Carson City,2,63836.604999999996
Snow,Nevada,Churchill,2,5012.155
Snow,Nevada,Clark,2,12407.52
Snow,Nevada,Douglas,18,9505.550000000001
Snow,Nevada,Elko,10,8243.619999999999
Snow,Nevada,Eureka,2,6558.799999999999
Snow,Nevada,Humboldt,4,7853.3325
Snow,Nevada,Lander,2,20120.440000000002
Snow,Nevada,Lincoln,2,3907.87
Snow,Nevada,Lyon,1,21331.64
Snow,Nevada,Nye,4,2372.1925
Snow,Nevada,Storey,5,4211.528
Snow,Nevada,Washoe,25,81861.87759999999
Snow,Nevada,White Pine,2,12090.305
Snow,NewHampshire,Belknap,16,16459.876249999998
Snow,NewHampshire,Carroll,29,12424.278965517242
Snow,NewHampshire,Cheshire,104,6776.2385576923125
Snow,NewHampshire,Coos,41,6566.005609756098
Snow,NewHampshire,Grafton,100,6430.964199999999
Snow,NewHampshire,Hillsborough,155,24123.79645161289
Snow,NewHampshire,Merrimack,105,10428.351523809526
Snow,NewHampshire,Rockingham,184,20012.551902173924
Snow,NewHampshire,Strafford,49,19484.566122448978
Snow,NewHampshire,Sullivan,33,7651.515151515151
Snow,NewJersey,Atlantic,123,37437.313008130084
Snow,NewJersey,Bergen,95,61029.24926315791
Snow,NewJersey,Burlington,281,22651.38551601423
Snow,NewJersey,Camden,177,30653.718474576275
Snow,NewJersey,Cape May,59,91669.02881355933
Snow,NewJersey,Cumberland,124,20125.784677419357
Snow,NewJersey,Essex,43,102087.61627906974
Snow,NewJersey,Gloucester,107,27606.11672897197
Snow,NewJersey,Hudson,37,85880.13675675676
Snow,NewJersey,Hunterdon,1,396653.79
Snow,NewJersey,Mercer,29,70175.16931034483
Snow,NewJersey,Middlesex,47,106830.47808510638
Snow,NewJersey,Monmouth,114,64571.89815789474
Snow,NewJersey,Morris,45,77555.17177777778
Snow,NewJersey,Ocean,124,68046.3754032258
Snow,NewJersey,Passaic,37,68731.06189189189
Snow,NewJersey,Salem,52,25566.279230769233
Snow,NewJersey,Somerset,33,67260.77818181817
Snow,NewJersey,Sussex,1,798497.18
Snow,NewJersey,Union,50,60408.38420000001
Snow,NewJersey,Warren,1,388944.51
Snow,NewYork,Albany,99,35101.07686868686
Snow,NewYork,Broome,85,26433.701882352947
Snow,NewYork,Cattaraugus,118,8200.731779661017
Snow,NewYork,Cayuga,42,6614.086666666667
Snow,NewYork,Chautauqua,142,10876.230352112676
Snow,NewYork,Chenango,86,9882.784418604651
Snow,NewYork,Clinton,22,18994.860909090912
Snow,NewYork,Columbia,85,15476.892235294119
Snow,NewYork,Cortland,23,12190.024347826087
Snow,NewYork,Delaware,96,13020.165000000003
Snow,NewYork,Dutchess,79,29391.57202531646
Snow,NewYork,Erie,391,111460.891253197
Snow,NewYork,Essex,21,10736.257142857143
Snow,NewYork,Franklin,24,10850.887916666668
Snow,NewYork,Fulton,41,9684.690731707318
Snow,NewYork,Genesee,47,15263.067659574472
Snow,NewYork,Greene,67,15474.832089552236
Snow,NewYork,Hamilton,6,10250.588333333333
Snow,NewYork,Herkimer,62,12494.094193548393
Snow,NewYork,Jefferson,65,8173.75446153846
Snow,NewYork,Lewis,91,6231.398461538461
Snow,NewYork,Livingston,30,4653.863666666667
Snow,NewYork,Madison,41,12927.309268292682
Snow,NewYork,Monroe,63,25357.607301587297
Snow,NewYork,Montgomery,43,12353.18441860465
Snow,NewYork,Nassau,93,40830.53602150537
Snow,NewYork,New York,10,904791.6769999999
Snow,NewYork,Niagara,52,13963.067884615379
Snow,NewYork,Oneida,209,25058.159856459322
Snow,NewYork,Ontario,39,7516.686410256408
Snow,NewYork,Orange,121,18658.437355371898
Snow,NewYork,Orleans,48,8725.777916666668
Snow,NewYork,Oswego,113,10594.142920353983
Snow,NewYork,Otsego,75,13152.696933333336
Snow,NewYork,Putnam,16,29055.295624999995
Snow,NewYork,Rensselaer,65,24683.177692307694
Snow,NewYork,Rockland,33,32341.35878787879
Snow,NewYork,Saratoga,71,19517.567323943662
Snow,NewYork,Schenectady,45,30596.05933333333
Snow,NewYork,Schoharie,79,9496.870379746832
Snow,NewYork,St. Lawrence,51,7842.4241176470605
Snow,NewYork,Suffolk,100,54309.39660000001
Snow,NewYork,Sullivan,73,20207.329999999994
Snow,NewYork,Tioga,24,15118.508333333333
Snow,NewYork,Tompkins,16,27215.46625
Snow,NewYork,Ulster,104,24576.894519230773
Snow,NewYork,Wayne,29,7684.518275862069
Snow,NewYork,Westchester,81,35923.03111111112
Snow,NewYork,Wyoming,87,6707.255977011495
Snow,NorthDakota,Billings,2,9878.49
Snow,NorthDakota,Bottineau,1,0.0
Snow,NorthDakota,Bowman,4,4640.42
Snow,NorthDakota,Burke,4,2436.4075000000003
Snow,NorthDakota,Dunn,5,26319.566000000003
Snow,NorthDakota,Golden Valley,3,3301.9266666666663
Snow,NorthDakota,McHenry,9,2389.1222222222223
Snow,NorthDakota,McKenzie,5,7934.442
Snow,NorthDakota,McLean,11,1906.8227272727272
Snow,NorthDakota,Mercer,5,5319.044
Snow,NorthDakota,Mountrail,6,5628.256666666667
Snow,NorthDakota,Renville,1,0.0
Snow,NorthDakota,Rolette,1,840.0
Snow,NorthDakota,Slope,2,6018.65
Snow,NorthDakota,Stark,7,39069.89714285714
Snow,NorthDakota,Ward,12,17770.200833333332
Snow,NorthDakota,Williams,8,5748.092500000001
Snow,Ohio,Ashtabula,22,7132.101818181821
Snow,Ohio,Brown,16,5741.92875
Snow,Ohio,Butler,29,18236.282413793102
Snow,Ohio,Champaign,16,5227.078125000001
Snow,Ohio,Clark,30,8808.850333333334
Snow,Ohio,Clermont,27,12761.225185185189
Snow,Ohio,Clinton,11,10196.662727272727
Snow,Ohio,Crawford,19,5646.296842105264
Snow,Ohio,Darke,37,4422.613783783783
Snow,Ohio,Delaware,47,10537.739361702128
Snow,Ohio,Erie,26,6699.186538461538
Snow,Ohio,Fairfield,26,10020.6
Snow,Ohio,Franklin,103,21769.862135922336
Snow,Ohio,Geauga,13,15115.906923076922
Snow,Ohio,Greene,57,12097.492280701756
Snow,Ohio,Hamilton,56,23161.744821428572
Snow,Ohio,Hardin,20,4790.9265
Snow,Ohio,Huron,52,5031.763846153846
Snow,Ohio,Lake,30,20576.880666666664
Snow,Ohio,Licking,37,8352.48351351351
Snow,Ohio,Logan,30,3364.5400000000004
Snow,Ohio,Madison,26,5605.566153846154
Snow,Ohio,Marion,26,6656.666153846152
Snow,Ohio,Miami,27,10054.349629629633
Snow,Ohio,Montgomery,34,35295.43882352941
Snow,Ohio,Morrow,22,4594.438181818182
Snow,Ohio,Preble,27,4616.217037037037
Snow,Ohio,Richland,63,9673.344920634923
Snow,Ohio,Sandusky,26,4192.921538461537
Snow,Ohio,Seneca,14,7050.338571428571
Snow,Ohio,Shelby,21,5671.418571428571
Snow,Ohio,Union,28,8387.867142857143
Snow,Ohio,Warren,25,14327.326000000001
Snow,Ohio,Wyandot,20,4410.9055
Snow,Oklahoma,Beaver,3,30935.320000000003
Snow,Oklahoma,Ellis,3,33711.73666666667
Snow,Oklahoma,Woods,4,20830.775
Snow,Oklahoma,Woodward,2,41548.73
Snow,Pennsylvania,Adams,93,10400.29268817204
Snow,Pennsylvania,Allegheny,216,32843.75282407406
Snow,Pennsylvania,Armstrong,42,7732.727619047619
Snow,Pennsylvania,Beaver,59,9806.510847457628
Snow,Pennsylvania,Bedford,74,7149.447567567564
Snow,Pennsylvania,Berks,85,18489.72035294117
Snow,Pennsylvania,Blair,62,10795.841451612905
Snow,Pennsylvania,Bucks,64,41601.18125000001
Snow,Pennsylvania,Butler,50,10973.260599999998
Snow,Pennsylvania,Cambria,79,6087.9006329113945
Snow,Pennsylvania,Chester,204,24727.95710784312
Snow,Pennsylvania,Cumberland,94,19169.147872340425
Snow,Pennsylvania,Dauphin,96,28946.328437499997
Snow,Pennsylvania,Delaware,92,30029.7095652174
Snow,Pennsylvania,Fayette,80,14661.833250000001
Snow,Pennsylvania,Franklin,48,23563.590625
Snow,Pennsylvania,Fulton,25,8613.0584
Snow,Pennsylvania,Greene,30,18397.696
Snow,Pennsylvania,Huntingdon,32,4598.3765625
Snow,Pennsylvania,Indiana,24,7131.1175
Snow,Pennsylvania,Juniata,33,4927.934848484848
Snow,Pennsylvania,Lancaster,167,21208.666407185636
Snow,Pennsylvania,Lebanon,57,15581.886666666669
Snow,Pennsylvania,Lehigh,46,39210.52499999999
Snow,Pennsylvania,Montgomery,194,34823.12587628868
